unix time ms,samples
1760403139665,41599258
1760403139705,41595252
1760403139745,41576642
1760403139785,41556784
1760403139825,41546099
1760403139865,41538197
1760403139905,41533045
1760403139945,41531066
1760403139985,41532225
1760403140025,41536950
1760403140065,41539716
1760403140105,41540451
1760403140145,41542678
1760403140185,41548302
1760403140225,41557789
1760403140265,41570496
1760403140305,41584417
1760403140345,41597855
1760403140385,41607548
1760403140425,41604376
1760403140465,41593905
1760403140505,41570074
1760403140545,41536188
1760403140585,41506027
1760403140625,41483218
1760403140665,41464574
1760403140704,41448519
1760403140744,41435099
1760403140784,41427195
1760403140824,41419090
1760403140864,41410096
1760403140904,41400139
1760403140944,41388905
1760403140984,41376575
1760403141024,41366754
1760403141064,41360462
1760403141104,41352957
1760403141144,41348437
1760403141184,41348377
1760403141224,41352130
1760403141264,41345087
1760403141304,41327836
1760403141344,41313716
1760403141384,41296798
1760403141424,41279832
1760403141464,41272891
1760403141504,41264891
1760403141544,41257392
1760403141584,41248113
1760403141624,41247435
1760403141663,41253221
1760403141703,41258323
1760403141743,41260395
1760403141783,41258476
1760403141823,41261284
1760403141863,41267251
1760403141903,41275354
1760403141943,41282483
1760403141983,41285670
1760403142023,41293506
1760403142063,41287828
1760403142103,41274491
1760403142144,41259568
1760403142184,41253875
1760403142224,41249654
1760403142264,41240891
1760403142304,41227735
1760403142344,41218060
1760403142384,41216581
1760403142424,41218426
1760403142464,41216904
1760403142504,41216838
1760403142544,41218640
1760403142584,41226145
1760403142623,41228756
1760403142663,41228122
1760403142703,41229730
1760403142743,41233031
1760403142783,41238406
1760403142823,41241568
1760403142863,41236865
1760403142903,41219236
1760403142943,41190450
1760403142983,41166455
1760403143023,41150039
1760403143063,41135848
1760403143103,41128104
1760403143143,41120362
1760403143183,41113125
1760403143223,41104954
1760403143263,41098949
1760403143303,41095308
1760403143343,41088891
1760403143383,41090608
1760403143423,41094933
1760403143463,41101781
1760403143503,41109321
1760403143543,41113085
1760403143582,41115142
1760403143622,41118368
1760403143662,41118308
1760403143702,41120486
1760403143742,41112847
1760403143782,41086951
1760403143822,41054720
1760403143862,41030905
1760403143902,41015014
1760403143942,41006712
1760403143982,41001083
1760403144022,41000386
1760403144062,41001400
1760403144102,41000727
1760403144142,40987843
1760403144182,40975458
1760403144222,40969864
1760403144262,40968403
1760403144302,40970104
1760403144342,40977872
1760403144382,40989963
1760403144422,41002247
1760403144462,41016246
1760403144502,41027581
1760403144542,41034085
1760403144582,41027263
1760403144622,41018255
1760403144662,41013835
1760403144702,41010691
1760403144742,41005212
1760403144782,40987451
1760403144822,40952820
1760403144862,40918636
1760403144902,40892771
1760403144942,40874788
1760403144982,40872910
1760403145021,40883050
1760403145061,40901589
1760403145101,40956905
1760403145141,41087599
1760403145181,41298013
1760403145221,41597343
1760403145261,41936394
1760403145301,42275373
1760403145341,42595802
1760403145381,42863695
1760403145421,42973978
1760403145461,43002442
1760403145502,43027993
1760403145542,43004411
1760403145582,42976527
1760403145622,42952942
1760403145662,42925126
1760403145702,42893817
1760403145742,42854948
1760403145782,42808250
1760403145822,42759323
1760403145862,42706456
1760403145902,42660698
1760403145942,42620107
1760403145981,42580006
1760403146021,42548805
1760403146061,42519266
1760403146101,42491461
1760403146141,42465838
1760403146181,42440769
1760403146221,42401871
1760403146261,42352243
1760403146301,42308632
1760403146341,42270982
1760403146381,42236443
1760403146421,42200664
1760403146461,42171924
1760403146501,42150946
1760403146541,42143425
1760403146581,42134148
1760403146621,42122270
1760403146661,42109350
1760403146701,42090928
1760403146741,42059429
1760403146781,42033769
1760403146821,42064888
1760403146861,42196022
1760403146901,42486335
1760403146940,42821148
1760403146980,43126488
1760403147020,43350574
1760403147060,43482381
1760403147100,43540808
1760403147140,43532021
1760403147180,43491800
1760403147220,43435725
1760403147260,43380587
1760403147300,43324696
1760403147340,43266257
1760403147380,43177592
1760403147421,43077175
1760403147461,43000445
1760403147501,42927887
1760403147541,42856660
1760403147581,42793181
1760403147621,42738436
1760403147661,42687909
1760403147701,42641357
1760403147741,42598019
1760403147781,42556482
1760403147821,42514190
1760403147861,42455028
1760403147900,42364626
1760403147940,42309585
1760403147980,42256663
1760403148020,42205959
1760403148060,42160791
1760403148100,42124153
1760403148140,42087539
1760403148180,42050841
1760403148220,42012652
1760403148260,41980271
1760403148300,41947494
1760403148340,41920302
1760403148380,41895695
1760403148420,41871520
1760403148460,41848928
1760403148500,41830237
1760403148540,41812146
1760403148580,41793308
1760403148620,41772451
1760403148660,41751817
1760403148700,41720911
1760403148740,41677786
1760403148780,41640232
1760403148820,41608215
1760403148859,41572828
1760403148899,41542930
1760403148939,41514046
1760403148979,41490747
1760403149019,41466012
1760403149059,41439759
1760403149099,41415976
1760403149139,41397057
1760403149179,41382983
1760403149219,41366771
1760403149259,41345182
1760403149299,41324681
1760403149339,41304935
1760403149379,41289406
1760403149419,41276755
1760403149459,41264919
1760403149499,41251932
1760403149539,41241016
1760403149579,41221710
1760403149619,41186918
1760403149659,41151352
1760403149699,41122144
1760403149739,41096059
1760403149779,41067343
1760403149819,41040838
1760403149859,41017958
1760403149899,40995271
1760403149939,40972659
1760403149979,40954476
1760403150019,40940418
1760403150059,40927111
1760403150099,40923094
1760403150139,40919660
1760403150179,40915483
1760403150219,40911966
1760403150259,40909452
1760403150299,40905858
1760403150339,40910387
1760403150379,40915635
1760403150419,40910079
1760403150459,40893287
1760403150499,40879301
1760403150539,40869172
1760403150579,40861310
1760403150619,40857548
1760403150659,40871419
1760403150699,40894486
1760403150739,40904843
1760403150778,40904407
1760403150818,40898284
1760403150858,40893671
1760403150898,40891268
1760403150938,40890025
1760403150978,40888283
1760403151018,40888486
1760403151058,40891460
1760403151098,40893279
1760403151138,40896829
1760403151178,40898511
1760403151218,40902820
1760403151258,40932863
1760403151298,40930836
1760403151338,40910602
1760403151378,40887839
1760403151418,40870024
1760403151458,40852245
1760403151498,40840485
1760403151538,40832760
1760403151578,40828944
1760403151618,40832810
1760403151658,40837687
1760403151698,40843058
1760403151738,40846761
1760403151778,40851968
1760403151818,40858236
1760403151858,40864914
1760403151898,40869175
1760403151938,40871885
1760403151978,40877003
1760403152018,40884805
1760403152058,40896038
1760403152098,40910219
1760403152138,40926436
1760403152178,40940783
1760403152218,40937496
1760403152258,40925011
1760403152298,40917591
1760403152338,40914566
1760403152378,40912312
1760403152418,40911311
1760403152458,40914416
1760403152498,40921142
1760403152538,40928548
1760403152578,40936934
1760403152618,40946612
1760403152658,40959689
1760403152697,40973795
1760403152737,40987283
1760403152777,40999034
1760403152817,41015585
1760403152857,41031245
1760403152897,41050138
1760403152937,41061892
1760403152977,41074452
1760403153017,41089417
1760403153057,41105641
1760403153097,41105013
1760403153137,41093689
1760403153177,41080307
1760403153217,41072030
1760403153257,41059268
1760403153297,41052231
1760403153337,41049630
1760403153377,41052970
1760403153417,41054937
1760403153457,41056964
1760403153497,41058106
1760403153537,41068858
1760403153577,41084171
1760403153617,41101769
1760403153657,41117686
1760403153697,41131924
1760403153737,41148941
1760403153777,41166515
1760403153817,41183383
1760403153857,41197740
1760403153897,41209125
1760403153937,41215907
1760403153977,41215830
1760403154017,41201341
1760403154057,41187437
1760403154097,41164040
1760403154137,41132482
1760403154177,41103122
1760403154217,41079661
1760403154257,41066135
1760403154297,41057165
1760403154337,41049084
1760403154377,41040941
1760403154417,41035532
1760403154457,41033615
1760403154497,41034119
1760403154537,41022056
1760403154577,41006278
1760403154616,40995436
1760403154656,40989651
1760403154696,40989882
1760403154736,40995211
1760403154776,41008986
1760403154816,41027457
1760403154856,41034053
1760403154896,41031381
1760403154936,41022915
1760403154976,41023686
1760403155016,41038882
1760403155056,41042475
1760403155096,41063539
1760403155136,41178436
1760403155176,41501997
1760403155216,41768098
1760403155256,41971205
1760403155296,42180653
1760403155336,42472901
1760403155376,42695767
1760403155416,42689165
1760403155456,42532099
1760403155496,42570096
1760403155536,42773059
1760403155576,42924349
1760403155616,43037982
1760403155656,43044676
1760403155696,43077352
1760403155736,43198649
1760403155776,43299597
1760403155816,43371794
1760403155856,43455120
1760403155896,43520036
1760403155936,43584214
1760403155976,43651945
1760403156016,43724009
1760403156056,43815307
1760403156096,43949304
1760403156136,44140281
1760403156176,44265500
1760403156216,44336093
1760403156256,44378220
1760403156296,44395867
1760403156336,44377008
1760403156376,44349468
1760403156416,44345123
1760403156456,44285306
1760403156496,44195785
1760403156535,44132966
1760403156575,44134129
1760403156615,44162936
1760403156655,44232467
1760403156695,44350235
1760403156735,44520942
1760403156775,44719293
1760403156815,44845400
1760403156855,44888545
1760403156895,44893290
1760403156935,44907635
1760403156975,44923184
1760403157015,44936111
1760403157055,44959151
1760403157095,44989357
1760403157135,45020287
1760403157175,45042152
1760403157215,45046113
1760403157255,45055814
1760403157295,45073058
1760403157335,45066962
1760403157375,45035780
1760403157415,44878244
1760403157455,44756639
1760403157495,44801007
1760403157535,44920019
1760403157575,45033926
1760403157615,45221764
1760403157655,45433858
1760403157695,45719067
1760403157735,46045447
1760403157775,46402286
1760403157815,46673833
1760403157855,46915389
1760403157895,46968432
1760403157935,46860228
1760403157975,46755683
1760403158015,46694586
1760403158055,46604822
1760403158095,46535615
1760403158135,46501551
1760403158175,46514202
1760403158215,46570011
1760403158255,46564778
1760403158295,46440898
1760403158335,46249642
1760403158375,46122321
1760403158415,46030290
1760403158454,45855765
1760403158494,45804878
1760403158534,45745274
1760403158574,45696627
1760403158614,45648240
1760403158654,45593146
